,screen_name,id,followers,friends,number_tweets,number_tweets_intervals,mean_interval_tweets,variance_interval_tweets,standard_deviation_interval_tweets,number_tweets_week,monday_relative_frequence,tuesday_relative_frequence,wednesday_relative_frequence,thursday_relative_frequence,friday_relative_frequence,saturday_relative_frequence,sunday_relative_frequence,mean_day_week,variance_day_week,standard_deviation_day_week,number_hashtags,hashtag_per_tweet,profile_image_url,profile_image_url_https
82,abraatiko,323974802,153018,82968,200,165,87.53,11553.89,107.49,200,0.0,0.0,0.0,0.625,0.375,0.0,0.0,28.57,2219.39,47.11,8,1.33,http://pbs.twimg.com/profile_images/1007357358404767744/3TdPTZHL_normal.jpg,https://pbs.twimg.com/profile_images/1007357358404767744/3TdPTZHL_normal.jpg
83,AllanAguiar9,884885159446806528,1391,1343,200,162,28.50,2740.61,52.35,200,0.01,0.06,0.09,0.18,0.225,0.13,0.305,28.57,353.67,18.81,53,1.04,http://pbs.twimg.com/profile_images/1008194702888316930/zv5OOmVs_normal.jpg,https://pbs.twimg.com/profile_images/1008194702888316930/zv5OOmVs_normal.jpg
84,galdinosaqua,48668779,7263,7248,200,182,9099.47,164788361.79,12836.99,200,0.11,0.17,0.155,0.09,0.145,0.14,0.19,28.57,39.96,6.32,131,1.27,http://pbs.twimg.com/profile_images/645391593588002816/Q7pbM75h_normal.jpg,https://pbs.twimg.com/profile_images/645391593588002816/Q7pbM75h_normal.jpg
85,IfbProfessorSDV,1281048456,13903,10890,200,164,5.20,21.07,4.59,200,0.0,0.0,0.0,0.0,0.0,0.27,0.73,28.57,2645.39,51.43,91,2.07,http://pbs.twimg.com/profile_images/1006325849371660289/FE4C0p6A_normal.jpg,https://pbs.twimg.com/profile_images/1006325849371660289/FE4C0p6A_normal.jpg
86,joeldesouza2626,3025900581,145511,139753,200,174,15.58,242.55,15.57,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.57,4897.96,69.99,65,2.50,http://pbs.twimg.com/profile_images/991310185842073600/GURC0KTq_normal.jpg,https://pbs.twimg.com/profile_images/991310185842073600/GURC0KTq_normal.jpg
87,Jef_Sdv,943617707315953666,25586,25576,200,171,16.56,266.91,16.34,200,0.0,0.0,0.0,0.0,0.0,0.035,0.965,28.57,4511.96,67.17,41,1.17,http://pbs.twimg.com/profile_images/989925257430667264/iVBQq5Rq_normal.jpg,https://pbs.twimg.com/profile_images/989925257430667264/iVBQq5Rq_normal.jpg
88,fuleragezinha,3423458050,9389,9249,200,160,9.09,85.98,9.27,200,0.0,0.0,0.0,0.115,0.295,0.17,0.42,28.57,929.67,30.49,56,1.12,http://pbs.twimg.com/profile_images/1003042156616052737/jqooIqJ-_normal.jpg,https://pbs.twimg.com/profile_images/1003042156616052737/jqooIqJ-_normal.jpg
89,waynealvim,802989009412694017,6202,5562,200,171,6636.05,87453195.13,9351.64,200,0.17,0.24,0.12,0.115,0.165,0.09,0.1,28.57,94.82,9.74,24,1.00,http://pbs.twimg.com/profile_images/1001614585214963712/qcXqbyKT_normal.jpg,https://pbs.twimg.com/profile_images/1001614585214963712/qcXqbyKT_normal.jpg
90,velton_player,1703521220,8303,8247,200,179,15399.36,668396254.94,25853.36,200,0.095,0.165,0.155,0.175,0.145,0.14,0.125,28.57,24.53,4.95,73,1.03,http://pbs.twimg.com/profile_images/986407251928911873/X8-F6CNL_normal.jpg,https://pbs.twimg.com/profile_images/986407251928911873/X8-F6CNL_normal.jpg
91,Matheus_MR77,928544659567251456,855,724,200,170,1126.65,3579149.04,1891.86,200,0.075,0.08,0.06,0.185,0.195,0.215,0.19,28.57,156.24,12.50,6,1.20,http://pbs.twimg.com/profile_images/999089154423078913/HBbgMg8D_normal.jpg,https://pbs.twimg.com/profile_images/999089154423078913/HBbgMg8D_normal.jpg
92,josebalvinson,3028547080,4584,4598,200,154,3.32,9.84,3.14,200,0.05,0.025,0.065,0.065,0.76,0.015,0.02,28.57,2553.96,50.54,167,1.11,http://pbs.twimg.com/profile_images/1008177354336858114/oPi0vkCJ_normal.jpg,https://pbs.twimg.com/profile_images/1008177354336858114/oPi0vkCJ_normal.jpg
93,mamayankee1,4865774055,3456,3588,200,163,2.77,4.94,2.22,200,0.015,0.035,0.05,0.025,0.835,0.015,0.025,28.57,3198.82,56.56,173,1.07,http://pbs.twimg.com/profile_images/1005885192685477888/eOqhcB8S_normal.jpg,https://pbs.twimg.com/profile_images/1005885192685477888/eOqhcB8S_normal.jpg
94,_biellsf,787492910560313344,1285,1215,200,170,569.04,650934.32,806.81,200,0.09,0.14,0.16,0.235,0.16,0.14,0.075,28.57,94.24,9.71,36,1.03,http://pbs.twimg.com/profile_images/976117592493576200/uoVfn3nP_normal.jpg,https://pbs.twimg.com/profile_images/976117592493576200/uoVfn3nP_normal.jpg
95,kamikazebr1,3617677393,1268,1481,200,173,7672.56,220188961.36,14838.77,200,0.11,0.23,0.195,0.08,0.125,0.14,0.12,28.57,92.53,9.62,45,1.96,http://pbs.twimg.com/profile_images/1006877034096754689/uznTQG4J_normal.jpg,https://pbs.twimg.com/profile_images/1006877034096754689/uznTQG4J_normal.jpg
96,Pittolzinha,210983198,9690,10657,200,172,44.55,2941.03,54.23,200,0.0,0.0,0.0,0.085,0.435,0.035,0.445,28.57,1444.82,38.01,56,1.06,http://pbs.twimg.com/profile_images/948389136414789633/izk2rK0u_normal.jpg,https://pbs.twimg.com/profile_images/948389136414789633/izk2rK0u_normal.jpg
97,Robsonfla1981,949980906336514048,8239,9029,200,165,13.89,201.16,14.18,200,0.0,0.0,0.0,0.0,0.0,0.28,0.72,28.57,2593.96,50.93,43,1.95,http://pbs.twimg.com/profile_images/987707268706775040/9bU9FzEd_normal.jpg,https://pbs.twimg.com/profile_images/987707268706775040/9bU9FzEd_normal.jpg
98,Roquednv,931118559060791299,538,668,200,168,28.36,1108.44,33.29,200,0.01,0.255,0.215,0.11,0.09,0.01,0.31,28.57,485.10,22.03,13,1.18,http://pbs.twimg.com/profile_images/1006568500276682752/hGBJJ8Gj_normal.jpg,https://pbs.twimg.com/profile_images/1006568500276682752/hGBJJ8Gj_normal.jpg
99,kamikazebr1,3617677393,1268,1481,200,173,7672.56,220188961.36,14838.77,200,0.11,0.23,0.195,0.08,0.125,0.14,0.12,28.57,92.53,9.62,45,1.96,http://pbs.twimg.com/profile_images/1006877034096754689/uznTQG4J_normal.jpg,https://pbs.twimg.com/profile_images/1006877034096754689/uznTQG4J_normal.jpg
100,doomminnick,1004102287395090433,857,1157,200,172,307.26,137074.08,370.24,200,0.0,0.0,0.0,0.265,0.4,0.165,0.17,28.57,819.96,28.63,9,1.12,http://pbs.twimg.com/profile_images/1008241808030216192/IxW0rDoC_normal.jpg,https://pbs.twimg.com/profile_images/1008241808030216192/IxW0rDoC_normal.jpg
101,WPantaliao,793642380813631488,428,441,200,179,76697.88,11540018753.91,107424.48,200,0.16,0.145,0.135,0.165,0.145,0.15,0.1,28.57,15.67,3.96,3,1.00,http://pbs.twimg.com/profile_images/995823616284643330/y1ROG2pu_normal.jpg,https://pbs.twimg.com/profile_images/995823616284643330/y1ROG2pu_normal.jpg
102,phbarr0so,783799110704959488,2111,1609,200,161,255.63,240569.23,490.48,200,0.04,0.05,0.09,0.17,0.165,0.27,0.215,28.57,254.82,15.96,2,1.00,http://pbs.twimg.com/profile_images/1006006880550912002/qETWcv_O_normal.jpg,https://pbs.twimg.com/profile_images/1006006880550912002/qETWcv_O_normal.jpg
103,uesoares,3185323637,15971,12599,200,165,183.75,63356.33,251.71,200,0.065,0.2,0.025,0.035,0.07,0.26,0.345,28.57,541.39,23.27,1,1.00,http://pbs.twimg.com/profile_images/1008253558922338304/zDj6C9KX_normal.jpg,https://pbs.twimg.com/profile_images/1008253558922338304/zDj6C9KX_normal.jpg
104,ofcmcth,3053249171,28096,19726,200,182,47949.50,2298421047.70,47941.85,200,0.155,0.145,0.155,0.2,0.12,0.14,0.085,28.57,42.53,6.52,16,1.14,http://pbs.twimg.com/profile_images/1005500942857449472/cUFFxijx_normal.jpg,https://pbs.twimg.com/profile_images/1005500942857449472/cUFFxijx_normal.jpg
105,matheus_lucasCa,989659804045017091,125,198,200,172,1881.39,12730463.80,3567.98,200,0.06,0.19,0.235,0.18,0.105,0.12,0.11,28.57,125.67,11.21,0,0.00,http://pbs.twimg.com/profile_images/998713842266853376/MFq5Q8S2_normal.jpg,https://pbs.twimg.com/profile_images/998713842266853376/MFq5Q8S2_normal.jpg
106,Beiicin,564917422,34653,27546,200,167,27.53,1224.18,34.99,200,0.0,0.0,0.0,0.0,0.0,0.525,0.475,28.57,2047.96,45.25,5,1.00,http://pbs.twimg.com/profile_images/1006564273680764930/qncNyKey_normal.jpg,https://pbs.twimg.com/profile_images/1006564273680764930/qncNyKey_normal.jpg
107,ianzada_t2,780807234540310528,514,443,200,158,129.02,21667.84,147.20,200,0.045,0.42,0.27,0.05,0.145,0.07,0.0,28.57,782.24,27.97,1,1.00,http://pbs.twimg.com/profile_images/994772795564412929/POc3sfKC_normal.jpg,https://pbs.twimg.com/profile_images/994772795564412929/POc3sfKC_normal.jpg
108,Honorratoo,852970567879753729,251,154,200,166,8377.66,337632418.60,18374.78,200,0.13,0.155,0.1,0.115,0.105,0.175,0.22,28.57,64.82,8.05,2,1.00,http://pbs.twimg.com/profile_images/1003290489234378752/MlzB6Cy4_normal.jpg,https://pbs.twimg.com/profile_images/1003290489234378752/MlzB6Cy4_normal.jpg
109,Kaique_B2,862687627711057921,95,189,200,172,19037.54,1324587463.93,36394.88,200,0.105,0.16,0.21,0.15,0.22,0.09,0.065,28.57,120.53,10.98,9,1.29,http://pbs.twimg.com/profile_images/1007678505558167552/oiwfHG4k_normal.jpg,https://pbs.twimg.com/profile_images/1007678505558167552/oiwfHG4k_normal.jpg
110,passos_brendho,3391946692,892,755,200,169,14240.19,1013562951.67,31836.50,200,0.135,0.13,0.055,0.105,0.145,0.155,0.275,28.57,154.24,12.42,13,1.08,http://pbs.twimg.com/profile_images/1003850822650875904/ZlO_z3te_normal.jpg,https://pbs.twimg.com/profile_images/1003850822650875904/ZlO_z3te_normal.jpg
111,DeyDeyvison,549663773,2677,1511,200,182,18409.82,747742074.71,27344.87,200,0.095,0.165,0.15,0.185,0.14,0.165,0.1,28.57,39.67,6.30,0,0.00,http://pbs.twimg.com/profile_images/997918227597586433/XXcZun9L_normal.jpg,https://pbs.twimg.com/profile_images/997918227597586433/XXcZun9L_normal.jpg
112,tio_japao,956005933817257984,468,429,200,160,251.43,111813.47,334.39,200,0.18,0.125,0.12,0.14,0.225,0.07,0.14,28.57,81.67,9.04,0,0.00,http://pbs.twimg.com/profile_images/995095447709593600/Wm30RamR_normal.jpg,https://pbs.twimg.com/profile_images/995095447709593600/Wm30RamR_normal.jpg
113,VulgooDh,929434156211240967,4012,4525,200,162,798.15,2029548.18,1424.62,200,0.075,0.06,0.045,0.08,0.275,0.07,0.395,28.57,636.24,25.22,3,3.00,http://pbs.twimg.com/profile_images/1007803850059902977/GDAyDsxf_normal.jpg,https://pbs.twimg.com/profile_images/1007803850059902977/GDAyDsxf_normal.jpg
114,WPantaliao,793642380813631488,428,441,200,179,76697.88,11540018753.91,107424.48,200,0.16,0.145,0.135,0.165,0.145,0.15,0.1,28.57,15.67,3.96,3,1.00,http://pbs.twimg.com/profile_images/995823616284643330/y1ROG2pu_normal.jpg,https://pbs.twimg.com/profile_images/995823616284643330/y1ROG2pu_normal.jpg
115,phbarr0so,783799110704959488,2111,1609,200,161,255.63,240569.23,490.48,200,0.04,0.05,0.09,0.17,0.165,0.27,0.215,28.57,254.82,15.96,2,1.00,http://pbs.twimg.com/profile_images/1006006880550912002/qETWcv_O_normal.jpg,https://pbs.twimg.com/profile_images/1006006880550912002/qETWcv_O_normal.jpg
116,uesoares,3185323637,15971,12599,200,165,183.75,63356.33,251.71,200,0.065,0.2,0.025,0.035,0.07,0.26,0.345,28.57,541.39,23.27,1,1.00,http://pbs.twimg.com/profile_images/1008253558922338304/zDj6C9KX_normal.jpg,https://pbs.twimg.com/profile_images/1008253558922338304/zDj6C9KX_normal.jpg
117,ofcmcth,3053249171,28096,19726,200,182,47949.50,2298421047.70,47941.85,200,0.155,0.145,0.155,0.2,0.12,0.14,0.085,28.57,42.53,6.52,16,1.14,http://pbs.twimg.com/profile_images/1005500942857449472/cUFFxijx_normal.jpg,https://pbs.twimg.com/profile_images/1005500942857449472/cUFFxijx_normal.jpg
118,matheus_lucasCa,989659804045017091,125,198,200,172,1881.39,12730463.80,3567.98,200,0.06,0.19,0.235,0.18,0.105,0.12,0.11,28.57,125.67,11.21,0,0.00,http://pbs.twimg.com/profile_images/998713842266853376/MFq5Q8S2_normal.jpg,https://pbs.twimg.com/profile_images/998713842266853376/MFq5Q8S2_normal.jpg
119,Beiicin,564917422,34653,27546,200,167,27.53,1224.18,34.99,200,0.0,0.0,0.0,0.0,0.0,0.525,0.475,28.57,2047.96,45.25,5,1.00,http://pbs.twimg.com/profile_images/1006564273680764930/qncNyKey_normal.jpg,https://pbs.twimg.com/profile_images/1006564273680764930/qncNyKey_normal.jpg
120,ianzada_t2,780807234540310528,514,443,200,158,129.02,21667.84,147.20,200,0.045,0.42,0.27,0.05,0.145,0.07,0.0,28.57,782.24,27.97,1,1.00,http://pbs.twimg.com/profile_images/994772795564412929/POc3sfKC_normal.jpg,https://pbs.twimg.com/profile_images/994772795564412929/POc3sfKC_normal.jpg
121,Honorratoo,852970567879753729,251,154,200,166,8377.66,337632418.60,18374.78,200,0.13,0.155,0.1,0.115,0.105,0.175,0.22,28.57,64.82,8.05,2,1.00,http://pbs.twimg.com/profile_images/1003290489234378752/MlzB6Cy4_normal.jpg,https://pbs.twimg.com/profile_images/1003290489234378752/MlzB6Cy4_normal.jpg
122,Kaique_B2,862687627711057921,95,189,200,172,19037.54,1324587463.93,36394.88,200,0.105,0.16,0.21,0.15,0.22,0.09,0.065,28.57,120.53,10.98,9,1.29,http://pbs.twimg.com/profile_images/1007678505558167552/oiwfHG4k_normal.jpg,https://pbs.twimg.com/profile_images/1007678505558167552/oiwfHG4k_normal.jpg
123,passos_brendho,3391946692,892,755,200,169,14240.19,1013562951.67,31836.50,200,0.135,0.13,0.055,0.105,0.145,0.155,0.275,28.57,154.24,12.42,13,1.08,http://pbs.twimg.com/profile_images/1003850822650875904/ZlO_z3te_normal.jpg,https://pbs.twimg.com/profile_images/1003850822650875904/ZlO_z3te_normal.jpg
124,DeyDeyvison,549663773,2677,1511,200,182,18409.82,747742074.71,27344.87,200,0.095,0.165,0.15,0.185,0.14,0.165,0.1,28.57,39.67,6.30,0,0.00,http://pbs.twimg.com/profile_images/997918227597586433/XXcZun9L_normal.jpg,https://pbs.twimg.com/profile_images/997918227597586433/XXcZun9L_normal.jpg
125,tio_japao,956005933817257984,468,429,200,160,251.43,111813.47,334.39,200,0.18,0.125,0.12,0.14,0.225,0.07,0.14,28.57,81.67,9.04,0,0.00,http://pbs.twimg.com/profile_images/995095447709593600/Wm30RamR_normal.jpg,https://pbs.twimg.com/profile_images/995095447709593600/Wm30RamR_normal.jpg
126,VulgooDh,929434156211240967,4012,4525,200,162,798.15,2029548.18,1424.62,200,0.075,0.06,0.045,0.08,0.275,0.07,0.395,28.57,636.24,25.22,3,3.00,http://pbs.twimg.com/profile_images/1007803850059902977/GDAyDsxf_normal.jpg,https://pbs.twimg.com/profile_images/1007803850059902977/GDAyDsxf_normal.jpg
127,87_maicon,2715308623,9093,7995,200,172,262.91,194272.00,440.76,200,0.0,0.0,0.2,0.46,0.12,0.14,0.08,28.57,852.24,29.19,73,1.28,http://pbs.twimg.com/profile_images/1008049592401874949/gOVxJRSE_normal.jpg,https://pbs.twimg.com/profile_images/1008049592401874949/gOVxJRSE_normal.jpg
128,Srmovie1,401600031,31442,28875,200,155,40.83,7341.68,85.68,200,0.0,0.06,0.185,0.24,0.21,0.225,0.08,28.57,306.82,17.52,78,1.08,http://pbs.twimg.com/profile_images/2518402604/tn1c39447927ctnnbu3b_normal.png,https://pbs.twimg.com/profile_images/2518402604/tn1c39447927ctnnbu3b_normal.png
129,QuiellSouza,986358174067412992,1011,2326,200,160,15.50,276.81,16.64,200,0.0,0.0,0.0,0.48,0.315,0.0,0.205,28.57,1307.39,36.16,11,1.38,http://pbs.twimg.com/profile_images/1004949676578279429/467_xORK_normal.jpg,https://pbs.twimg.com/profile_images/1004949676578279429/467_xORK_normal.jpg
130,carloscaua4,754773324224495618,1298,1059,200,158,14.03,543.72,23.32,200,0.0,0.0,0.72,0.065,0.055,0.11,0.05,28.57,2270.82,47.65,12,1.33,http://pbs.twimg.com/profile_images/1002312708769898496/MYl1p3Qo_normal.jpg,https://pbs.twimg.com/profile_images/1002312708769898496/MYl1p3Qo_normal.jpg
131,Lobato_Maduu,902600391417876480,1074,1443,200,165,22.41,671.65,25.92,200,0.24,0.0,0.06,0.27,0.08,0.115,0.235,28.57,377.67,19.43,54,1.00,http://pbs.twimg.com/profile_images/1001801360730476544/FcOlyqXz_normal.jpg,https://pbs.twimg.com/profile_images/1001801360730476544/FcOlyqXz_normal.jpg
132,7shinLucas,1000849286060486656,813,747,200,164,541.76,496670.51,704.75,200,0.06,0.05,0.1,0.025,0.2,0.365,0.2,28.57,497.67,22.31,10,1.25,http://pbs.twimg.com/profile_images/1004807755394318338/kF1GABrH_normal.jpg,https://pbs.twimg.com/profile_images/1004807755394318338/kF1GABrH_normal.jpg
133,sns3x,302731584,759,579,200,176,1458.77,2339985.83,1529.70,200,0.13,0.12,0.125,0.115,0.13,0.235,0.145,28.57,59.67,7.72,2,2.00,http://pbs.twimg.com/profile_images/1007593856446226432/N-hV4odp_normal.jpg,https://pbs.twimg.com/profile_images/1007593856446226432/N-hV4odp_normal.jpg
134,CRFVitoriia,4281082649,2777,2606,200,157,105.85,18801.68,137.12,200,0.21,0.125,0.12,0.15,0.18,0.1,0.115,28.57,53.67,7.33,11,2.20,http://pbs.twimg.com/profile_images/997066204278816768/cKzKnZGU_normal.jpg,https://pbs.twimg.com/profile_images/997066204278816768/cKzKnZGU_normal.jpg
135,Loveeflamengo,2602986080,1495,2767,200,178,1067.67,1582218.76,1257.86,200,0.195,0.17,0.17,0.175,0.01,0.1,0.18,28.57,149.10,12.21,16,1.00,http://pbs.twimg.com/profile_images/971783533965570048/wx7GqQgh_normal.jpg,https://pbs.twimg.com/profile_images/971783533965570048/wx7GqQgh_normal.jpg
136,SouCacto,993211498083291136,7129,7154,200,171,242.35,99605.90,315.60,200,0.0,0.0,0.0,0.17,0.29,0.29,0.25,28.57,667.10,25.83,98,1.00,http://pbs.twimg.com/profile_images/1006983913988935681/xZOJyPW9_normal.jpg,https://pbs.twimg.com/profile_images/1006983913988935681/xZOJyPW9_normal.jpg
137,ThiagomaxM,3184000024,3716,4998,200,169,30.22,1015.13,31.86,200,0.0,0.0,0.0,0.0,0.0,0.405,0.595,28.57,2143.96,46.30,10,1.11,http://pbs.twimg.com/profile_images/1008105742493212672/6WgIno_p_normal.jpg,https://pbs.twimg.com/profile_images/1008105742493212672/6WgIno_p_normal.jpg
138,talindatuita_,347457566,21932,23563,200,180,14.64,280.54,16.75,200,0.0,0.0,0.0,0.0,0.0,0.39,0.61,28.57,2179.10,46.68,37,1.09,http://pbs.twimg.com/profile_images/1006024389979246592/1AxI6vzl_normal.jpg,https://pbs.twimg.com/profile_images/1006024389979246592/1AxI6vzl_normal.jpg
139,_PatriciaTc,230695491,7998,6884,200,168,100.79,14355.89,119.82,200,0.0,0.0,0.0,0.0,0.48,0.435,0.085,28.57,1622.82,40.28,12,1.20,http://pbs.twimg.com/profile_images/985718588664373248/97MPu3Bb_normal.jpg,https://pbs.twimg.com/profile_images/985718588664373248/97MPu3Bb_normal.jpg
140,RIHNAVY77,889907377595711490,4471,4909,200,173,3884.85,30131088.53,5489.18,200,0.105,0.09,0.145,0.195,0.185,0.135,0.145,28.57,50.24,7.09,27,1.23,http://pbs.twimg.com/profile_images/1008142690658156546/UroXXMAI_normal.jpg,https://pbs.twimg.com/profile_images/1008142690658156546/UroXXMAI_normal.jpg
141,joeldesouza2626,3025900581,145522,139755,200,173,15.54,243.88,15.62,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.57,4897.96,69.99,64,2.56,http://pbs.twimg.com/profile_images/991310185842073600/GURC0KTq_normal.jpg,https://pbs.twimg.com/profile_images/991310185842073600/GURC0KTq_normal.jpg
142,Tarcieline,83929786,3461,3462,200,164,96.43,16148.48,127.08,200,0.0,0.0,0.2,0.29,0.29,0.115,0.105,28.57,511.96,22.63,106,1.09,http://pbs.twimg.com/profile_images/990427831653027840/NAzoPYC6_normal.jpg,https://pbs.twimg.com/profile_images/990427831653027840/NAzoPYC6_normal.jpg
143,midorileal,806667134541713408,3164,2877,200,177,14843.07,566442232.54,23800.05,200,0.12,0.105,0.075,0.17,0.14,0.165,0.225,28.57,83.10,9.12,105,1.02,http://pbs.twimg.com/profile_images/976140711463710721/I31C47XK_normal.jpg,https://pbs.twimg.com/profile_images/976140711463710721/I31C47XK_normal.jpg
144,alexandrebs01,740155747162546176,19339,19074,200,163,308.10,238279.44,488.14,200,0.07,0.135,0.135,0.14,0.205,0.265,0.05,28.57,187.67,13.70,107,1.10,http://pbs.twimg.com/profile_images/992748001369231361/2o97yDxt_normal.jpg,https://pbs.twimg.com/profile_images/992748001369231361/2o97yDxt_normal.jpg
145,fuleragezinha,3423458050,9391,9249,200,160,9.09,85.98,9.27,200,0.0,0.0,0.0,0.115,0.295,0.17,0.42,28.57,929.67,30.49,56,1.12,http://pbs.twimg.com/profile_images/1003042156616052737/jqooIqJ-_normal.jpg,https://pbs.twimg.com/profile_images/1003042156616052737/jqooIqJ-_normal.jpg
146,rainhadostress,709884527322243072,12903,13056,200,156,239.01,314199.93,560.54,200,0.035,0.295,0.085,0.045,0.22,0.17,0.15,28.57,311.10,17.64,94,1.00,http://pbs.twimg.com/profile_images/991870461276512256/-QuSSpJZ_normal.jpg,https://pbs.twimg.com/profile_images/991870461276512256/-QuSSpJZ_normal.jpg
147,theneighbouhino,3303886390,2371,2947,200,156,160.35,78398.82,280.00,200,0.005,0.02,0.095,0.35,0.23,0.195,0.105,28.57,520.24,22.81,0,0.00,http://pbs.twimg.com/profile_images/1007452764400734208/MRjAeHhQ_normal.jpg,https://pbs.twimg.com/profile_images/1007452764400734208/MRjAeHhQ_normal.jpg
148,Anjo_sdv,3297291249,10442,10093,200,168,35.12,1304.19,36.11,200,0.0,0.0,0.0,0.0,0.0,0.16,0.84,28.57,3361.96,57.98,66,3.47,http://pbs.twimg.com/profile_images/1007786577429483522/2oLMu4_6_normal.jpg,https://pbs.twimg.com/profile_images/1007786577429483522/2oLMu4_6_normal.jpg
149,BATALGAZII,923991409123823616,5050,4551,200,163,198.33,44839.41,211.75,200,0.0,0.0,0.0,0.23,0.205,0.415,0.15,28.57,838.82,28.96,23,1.44,http://pbs.twimg.com/profile_images/1007733020781154304/Pc4A3_Ug_normal.jpg,https://pbs.twimg.com/profile_images/1007733020781154304/Pc4A3_Ug_normal.jpg
150,Millyliima027,965970956131946497,986,2395,200,170,3396.83,38208262.87,6181.28,200,0.215,0.15,0.1,0.14,0.145,0.11,0.14,28.57,46.82,6.84,3,1.00,http://pbs.twimg.com/profile_images/1008310081652391936/BK_2QYcL_normal.jpg,https://pbs.twimg.com/profile_images/1008310081652391936/BK_2QYcL_normal.jpg
151,VoceSabiaSDV,3301856247,222771,222885,200,188,14801.43,172225260.14,13123.46,200,0.15,0.125,0.14,0.135,0.145,0.15,0.155,28.57,3.67,1.92,7,1.00,http://pbs.twimg.com/profile_images/1007635316809879553/XhnnUoD9_normal.jpg,https://pbs.twimg.com/profile_images/1007635316809879553/XhnnUoD9_normal.jpg
152,paulilinhaaa,3297214565,264,511,200,174,884.14,1332876.61,1154.50,200,0.09,0.145,0.16,0.1,0.135,0.23,0.14,28.57,71.96,8.48,2,1.00,http://pbs.twimg.com/profile_images/1008138608136654848/5SPsChXX_normal.jpg,https://pbs.twimg.com/profile_images/1008138608136654848/5SPsChXX_normal.jpg
153,EduardoKaczan,66784188,9887,10007,200,176,6749.55,183545914.11,13547.91,200,0.05,0.11,0.105,0.135,0.265,0.14,0.195,28.57,164.82,12.84,26,1.08,http://pbs.twimg.com/profile_images/931484055878754304/Hle6BbA-_normal.jpg,https://pbs.twimg.com/profile_images/931484055878754304/Hle6BbA-_normal.jpg
154,PedroDi62432260,924945386929901568,266,809,200,162,1071.64,6559152.31,2561.08,200,0.045,0.04,0.14,0.06,0.33,0.24,0.145,28.57,408.53,20.21,0,0.00,http://pbs.twimg.com/profile_images/1002338521636659203/ufiANOXJ_normal.jpg,https://pbs.twimg.com/profile_images/1002338521636659203/ufiANOXJ_normal.jpg
155,Karol81905514,929133968280162304,341,340,200,163,3367.55,41121840.04,6412.63,200,0.125,0.11,0.05,0.145,0.125,0.2,0.245,28.57,137.39,11.72,3,1.00,http://pbs.twimg.com/profile_images/1005540719770198017/9pyT_hOt_normal.jpg,https://pbs.twimg.com/profile_images/1005540719770198017/9pyT_hOt_normal.jpg
156,layslaviegas,946834314569879552,3038,2841,200,163,77.88,11982.20,109.46,200,0.0,0.0,0.06,0.2,0.26,0.365,0.115,28.57,655.96,25.61,0,0.00,http://pbs.twimg.com/profile_images/1005510506730414083/nYBKwLDN_normal.jpg,https://pbs.twimg.com/profile_images/1005510506730414083/nYBKwLDN_normal.jpg
157,MnrN0vinho,865649413863034881,1400,1316,200,177,371.90,114926.23,339.01,200,0.0,0.0,0.0,0.115,0.365,0.44,0.08,28.57,1163.39,34.11,2,2.00,http://pbs.twimg.com/profile_images/1000425872506216448/T6yVHt6q_normal.jpg,https://pbs.twimg.com/profile_images/1000425872506216448/T6yVHt6q_normal.jpg
158,mariaalvesz4,888176788983214080,45,251,200,154,92.42,17805.26,133.44,200,0.1,0.025,0.02,0.25,0.41,0.095,0.1,28.57,673.10,25.94,7,1.17,http://pbs.twimg.com/profile_images/1008026889053769729/qEpaUih7_normal.jpg,https://pbs.twimg.com/profile_images/1008026889053769729/qEpaUih7_normal.jpg
159,estergoulart26d,942730759177211909,3378,3300,200,161,502.14,451756.30,672.13,200,0.025,0.035,0.025,0.235,0.2,0.305,0.175,28.57,448.53,21.18,12,1.00,http://pbs.twimg.com/profile_images/1005606639498612736/yaAVfqgn_normal.jpg,https://pbs.twimg.com/profile_images/1005606639498612736/yaAVfqgn_normal.jpg
160,poetaepensador,838225396617330688,2870,2905,200,162,1967.21,15756188.83,3969.41,200,0.07,0.085,0.04,0.16,0.23,0.31,0.105,28.57,322.82,17.97,60,1.13,http://pbs.twimg.com/profile_images/1006613289244266496/JIb9_Blf_normal.jpg,https://pbs.twimg.com/profile_images/1006613289244266496/JIb9_Blf_normal.jpg
161,kamikazebr1,3617677393,1274,1481,200,173,7672.56,220188961.36,14838.77,200,0.11,0.23,0.195,0.08,0.125,0.14,0.12,28.57,92.53,9.62,45,1.96,http://pbs.twimg.com/profile_images/1006877034096754689/uznTQG4J_normal.jpg,https://pbs.twimg.com/profile_images/1006877034096754689/uznTQG4J_normal.jpg
162,Cabeyoconda__,881601845361246208,689,1452,200,160,462.68,1482979.48,1217.78,200,0.165,0.04,0.105,0.305,0.245,0.075,0.065,28.57,342.24,18.50,121,1.11,http://pbs.twimg.com/profile_images/1007545009036517377/e0mHI0Z__normal.jpg,https://pbs.twimg.com/profile_images/1007545009036517377/e0mHI0Z__normal.jpg
