,screen_name,id,followers,friends,number_tweets,number_tweets_intervals,mean_interval_tweets,variance_interval_tweets,standard_deviation_interval_tweets,number_tweets_week,monday_relative_frequence,tuesday_relative_frequence,wednesday_relative_frequence,thursday_relative_frequence,friday_relative_frequence,saturday_relative_frequence,sunday_relative_frequence,mean_day_week,variance_day_week,standard_deviation_day_week,number_hashtags,hashtag_per_tweet,profile_image_url,profile_image_url_https
81,weslleywos7,3327068368,850,2350,200,176,12.10,50.61,7.11,200,0.0,0.0,0.51,0.0,0.16,0.105,0.225,28.57,1168.53,34.18,37,1.03,http://pbs.twimg.com/profile_images/644300486796050433/AuNpWlVs_normal.jpg,https://pbs.twimg.com/profile_images/644300486796050433/AuNpWlVs_normal.jpg
82,heeyfer_,1646492276,10698,8340,200,180,19255.51,910881596.83,30180.82,200,0.305,0.07,0.16,0.08,0.185,0.12,0.08,28.57,240.53,15.51,2,1.00,http://pbs.twimg.com/profile_images/1007343557072613376/BdYS9-9P_normal.jpg,https://pbs.twimg.com/profile_images/1007343557072613376/BdYS9-9P_normal.jpg
83,m_isadorac,333537340,7557,5512,200,168,907.07,2105217.40,1450.94,200,0.255,0.095,0.12,0.095,0.05,0.165,0.22,28.57,187.10,13.68,0,0.00,http://pbs.twimg.com/profile_images/1008472113840377856/Zia6lU68_normal.jpg,https://pbs.twimg.com/profile_images/1008472113840377856/Zia6lU68_normal.jpg
84,falaaidn,1001616983383838720,1368,3728,200,161,49.09,2357.01,48.55,200,0.035,0.0,0.0,0.0,0.18,0.295,0.49,28.57,1245.10,35.29,6,1.00,http://pbs.twimg.com/profile_images/1002620112107696128/abyaUdAw_normal.jpg,https://pbs.twimg.com/profile_images/1002620112107696128/abyaUdAw_normal.jpg
85,guiranngell,3391273445,726,219,200,168,8342.39,229469924.59,15148.26,200,0.085,0.18,0.06,0.21,0.125,0.08,0.26,28.57,194.82,13.96,10,1.43,http://pbs.twimg.com/profile_images/1008067089721167873/rm9hh3vU_normal.jpg,https://pbs.twimg.com/profile_images/1008067089721167873/rm9hh3vU_normal.jpg
86,Citou_Lee,972200058463686656,1022,2708,200,173,152.72,16192.19,127.25,200,0.1,0.17,0.035,0.135,0.025,0.285,0.25,28.57,341.96,18.49,4,1.33,http://pbs.twimg.com/profile_images/1006299087614955520/0Uuc3wD2_normal.jpg,https://pbs.twimg.com/profile_images/1006299087614955520/0Uuc3wD2_normal.jpg
87,paiva19_,803755730230771712,736,443,200,170,2737.48,16349182.14,4043.41,200,0.15,0.07,0.205,0.11,0.205,0.14,0.12,28.57,83.96,9.16,1,1.00,http://pbs.twimg.com/profile_images/995836446631256064/I1K1V7Y7_normal.jpg,https://pbs.twimg.com/profile_images/995836446631256064/I1K1V7Y7_normal.jpg
88,Vihmedeiros7,980117141436411910,1532,1840,200,175,7264.62,157485070.36,12549.31,200,0.095,0.205,0.355,0.08,0.08,0.11,0.075,28.57,369.96,19.23,0,0.00,http://pbs.twimg.com/profile_images/1008569035263565824/S0b51nCl_normal.jpg,https://pbs.twimg.com/profile_images/1008569035263565824/S0b51nCl_normal.jpg
89,4leporto,718568607,6735,2118,200,169,1336.41,4775621.01,2185.32,200,0.14,0.03,0.3,0.045,0.185,0.09,0.21,28.57,320.53,17.90,1,1.00,http://pbs.twimg.com/profile_images/1007924457430769664/e8kQQUc-_normal.jpg,https://pbs.twimg.com/profile_images/1007924457430769664/e8kQQUc-_normal.jpg
90,DouglasHBorges9,958638631920570368,420,2405,200,152,33.87,1223.21,34.97,200,0.245,0.0,0.0,0.0,0.245,0.275,0.235,28.57,617.39,24.85,31,1.41,http://pbs.twimg.com/profile_images/989269029050253312/VTF7O4r1_normal.jpg,https://pbs.twimg.com/profile_images/989269029050253312/VTF7O4r1_normal.jpg
91,joaovctr_,284879108,2401,2233,200,161,1328.86,3748026.53,1935.98,200,0.175,0.225,0.125,0.115,0.07,0.125,0.165,28.57,85.67,9.26,0,0.00,http://pbs.twimg.com/profile_images/890645861000253440/msFVhO4N_normal.jpg,https://pbs.twimg.com/profile_images/890645861000253440/msFVhO4N_normal.jpg
92,valle_feliphe,972573155788247040,7708,6405,200,168,78.21,9057.68,95.17,200,0.425,0.0,0.0,0.0,0.21,0.0,0.365,28.57,1229.10,35.06,0,0.00,http://pbs.twimg.com/profile_images/1002398354784096256/_X7xB9kn_normal.jpg,https://pbs.twimg.com/profile_images/1002398354784096256/_X7xB9kn_normal.jpg
93,BrayanVellar,4827643108,15127,8667,200,164,342.61,241746.42,491.68,200,0.09,0.05,0.205,0.15,0.195,0.115,0.195,28.57,123.10,11.10,1,1.00,http://pbs.twimg.com/profile_images/998409829361188866/ik1n2c1V_normal.jpg,https://pbs.twimg.com/profile_images/998409829361188866/ik1n2c1V_normal.jpg
94,juniorrezender,372209874,514,1163,200,177,729.22,786343.73,886.76,200,0.24,0.165,0.115,0.26,0.105,0.0,0.115,28.57,268.82,16.40,14,1.75,http://pbs.twimg.com/profile_images/1007161326559522816/wHW4LI6x_normal.jpg,https://pbs.twimg.com/profile_images/1007161326559522816/wHW4LI6x_normal.jpg
95,marlonsiq97,1596097435,8393,7247,200,178,2378.74,12240878.78,3498.70,200,0.12,0.13,0.13,0.105,0.215,0.225,0.075,28.57,107.67,10.38,2,1.00,http://pbs.twimg.com/profile_images/1006718143115522048/l7PkFlUT_normal.jpg,https://pbs.twimg.com/profile_images/1006718143115522048/l7PkFlUT_normal.jpg
96,soneiracrf,3030460808,2387,605,200,158,115.77,39433.68,198.58,200,0.155,0.195,0.06,0.085,0.265,0.125,0.115,28.57,166.24,12.89,1,1.00,http://pbs.twimg.com/profile_images/1004542384112324608/EUZ1XYWK_normal.jpg,https://pbs.twimg.com/profile_images/1004542384112324608/EUZ1XYWK_normal.jpg
97,DJ2R_OFC,767877163886542848,676,2565,200,159,632.51,1426466.48,1194.35,200,0.095,0.265,0.095,0.215,0.085,0.155,0.09,28.57,177.10,13.31,1,1.00,http://pbs.twimg.com/profile_images/767878542751363072/namZbQqe_normal.jpg,https://pbs.twimg.com/profile_images/767878542751363072/namZbQqe_normal.jpg
98,Emanuellyyyi,3442461197,1715,1796,200,166,95.25,9181.30,95.82,200,0.045,0.0,0.0,0.125,0.105,0.135,0.59,28.57,1440.82,37.96,4,1.00,http://pbs.twimg.com/profile_images/1000448375660187650/4L0hu_qW_normal.jpg,https://pbs.twimg.com/profile_images/1000448375660187650/4L0hu_qW_normal.jpg
99,pimentel021,724271035969900544,38208,29091,200,174,454.95,492920.14,702.08,200,0.22,0.0,0.0,0.335,0.09,0.17,0.185,28.57,508.53,22.55,2,2.00,http://pbs.twimg.com/profile_images/1008474488286203905/F3e23T0U_normal.jpg,https://pbs.twimg.com/profile_images/1008474488286203905/F3e23T0U_normal.jpg
100,bagda_157,970465046445920257,2220,3529,200,180,264.02,71515.93,267.42,200,0.0,0.355,0.115,0.055,0.165,0.13,0.18,28.57,433.96,20.83,4,2.00,http://pbs.twimg.com/profile_images/1005166977802035205/NXasETcV_normal.jpg,https://pbs.twimg.com/profile_images/1005166977802035205/NXasETcV_normal.jpg
101,victorrubem1,3767288837,9560,8834,200,171,1407.68,4875991.37,2208.16,200,0.085,0.3,0.13,0.195,0.155,0.075,0.06,28.57,243.10,15.59,1,1.00,http://pbs.twimg.com/profile_images/1004740078369955842/NwqvDQBU_normal.jpg,https://pbs.twimg.com/profile_images/1004740078369955842/NwqvDQBU_normal.jpg
102,RlxRayan,3619571294,205,224,200,172,8145.46,120709180.89,10986.77,200,0.17,0.105,0.115,0.135,0.095,0.14,0.24,28.57,84.24,9.18,4,1.00,http://pbs.twimg.com/profile_images/1004812363789406209/AFAOdrLP_normal.jpg,https://pbs.twimg.com/profile_images/1004812363789406209/AFAOdrLP_normal.jpg
103,777couto,2781547840,600,703,200,167,1518.83,4979228.95,2231.42,200,0.075,0.115,0.115,0.155,0.215,0.26,0.065,28.57,178.82,13.37,0,0.00,http://pbs.twimg.com/profile_images/986705410873806848/AFqKasFr_normal.jpg,https://pbs.twimg.com/profile_images/986705410873806848/AFqKasFr_normal.jpg
104,arichard481,3122709161,461,3178,200,161,4150.08,133416652.75,11550.61,200,0.15,0.14,0.315,0.115,0.045,0.05,0.185,28.57,288.24,16.98,20,1.33,http://pbs.twimg.com/profile_images/967059961636425728/fx02zR82_normal.jpg,https://pbs.twimg.com/profile_images/967059961636425728/fx02zR82_normal.jpg
105,meloogeovana,2700295595,6652,7160,200,181,16044.70,520426764.31,22812.86,200,0.12,0.15,0.095,0.14,0.135,0.15,0.21,28.57,42.82,6.54,1,1.00,http://pbs.twimg.com/profile_images/1007305711104163841/ygi1JtMP_normal.jpg,https://pbs.twimg.com/profile_images/1007305711104163841/ygi1JtMP_normal.jpg
106,laivezao,2950276690,52,512,200,174,28641.26,2000211352.24,44723.72,200,0.155,0.155,0.175,0.155,0.15,0.135,0.075,28.57,35.39,5.95,4,1.00,http://pbs.twimg.com/profile_images/954552304803475456/_n8z6HOy_normal.jpg,https://pbs.twimg.com/profile_images/954552304803475456/_n8z6HOy_normal.jpg
107,gafb220,715686166163496960,54,494,200,172,5788.62,102218704.34,10110.33,200,0.18,0.065,0.13,0.07,0.135,0.22,0.2,28.57,126.82,11.26,9,1.00,http://pbs.twimg.com/profile_images/1007832925469937664/enSYz1bB_normal.jpg,https://pbs.twimg.com/profile_images/1007832925469937664/enSYz1bB_normal.jpg
108,zackgamesls,2863038015,183,594,200,168,30037.18,2209075718.34,47000.81,200,0.15,0.155,0.21,0.135,0.18,0.095,0.075,28.57,74.53,8.63,25,1.00,http://pbs.twimg.com/profile_images/865600044094849024/1uV3EOlM_normal.jpg,https://pbs.twimg.com/profile_images/865600044094849024/1uV3EOlM_normal.jpg
109,Duodrip,104288368,70897,40841,200,169,88755.98,6796130237.41,82438.65,200,0.16,0.1,0.125,0.195,0.145,0.17,0.105,28.57,41.96,6.48,8,1.60,http://pbs.twimg.com/profile_images/378800000781244914/ef21a9fb347596a29ab2382c5dbfd522_normal.png,https://pbs.twimg.com/profile_images/378800000781244914/ef21a9fb347596a29ab2382c5dbfd522_normal.png
110,Debinha_souza09,995145773108129792,304,589,200,157,105.75,36605.88,191.33,200,0.24,0.055,0.12,0.165,0.175,0.06,0.185,28.57,159.10,12.61,4,1.33,http://pbs.twimg.com/profile_images/995146932518612992/6hUGdIJq_normal.jpg,https://pbs.twimg.com/profile_images/995146932518612992/6hUGdIJq_normal.jpg
111,Izaaoliveira5,726969734378471424,1153,1300,200,154,99.03,44387.32,210.68,200,0.12,0.07,0.175,0.11,0.16,0.18,0.185,28.57,65.10,8.07,10,1.00,http://pbs.twimg.com/profile_images/1004905299965284352/mSqSms_j_normal.jpg,https://pbs.twimg.com/profile_images/1004905299965284352/mSqSms_j_normal.jpg
112,Poxaah_Santoss,830584327910064130,604,1630,200,159,807.82,4044140.65,2011.00,200,0.225,0.18,0.095,0.08,0.125,0.13,0.165,28.57,87.67,9.36,0,0.00,http://pbs.twimg.com/profile_images/1008041272337199106/xJeRXvn8_normal.jpg,https://pbs.twimg.com/profile_images/1008041272337199106/xJeRXvn8_normal.jpg
113,yuri_castellary,935203408063148033,42,77,200,172,8067.14,233782274.74,15289.94,200,0.11,0.125,0.075,0.185,0.115,0.175,0.215,28.57,84.53,9.19,3,1.00,http://pbs.twimg.com/profile_images/1007677970381762560/MXSmQbIt_normal.jpg,https://pbs.twimg.com/profile_images/1007677970381762560/MXSmQbIt_normal.jpg
114,joycemartinsss1,940689287267471360,464,517,200,164,108.65,17159.42,130.99,200,0.09,0.0,0.035,0.08,0.12,0.255,0.42,28.57,735.39,27.12,6,1.20,http://pbs.twimg.com/profile_images/1008431171070554113/Bf2wOCQb_normal.jpg,https://pbs.twimg.com/profile_images/1008431171070554113/Bf2wOCQb_normal.jpg
115,_HosanaMonteiro,733863444588417024,1449,1435,200,166,415.16,491918.69,701.37,200,0.21,0.09,0.04,0.145,0.085,0.315,0.115,28.57,295.10,17.18,1,1.00,http://pbs.twimg.com/profile_images/995420720065851397/_V8k7Ef1_normal.jpg,https://pbs.twimg.com/profile_images/995420720065851397/_V8k7Ef1_normal.jpg
116,Victoriamarilza,985261737439055877,174,186,200,164,2901.68,40441492.73,6359.36,200,0.23,0.28,0.135,0.135,0.075,0.045,0.1,28.57,243.10,15.59,40,8.00,http://pbs.twimg.com/profile_images/1002243856174370817/P1WLo0Yr_normal.jpg,https://pbs.twimg.com/profile_images/1002243856174370817/P1WLo0Yr_normal.jpg
117,GabriiellaaR,986019127037964289,158,500,200,172,215.52,73646.40,271.38,200,0.18,0.0,0.0,0.15,0.055,0.285,0.33,28.57,601.10,24.52,2,1.00,http://pbs.twimg.com/profile_images/1008517199106072577/3Vp-94MY_normal.jpg,https://pbs.twimg.com/profile_images/1008517199106072577/3Vp-94MY_normal.jpg
118,zackgamesls,2863038015,183,594,200,168,30037.18,2209075718.34,47000.81,200,0.15,0.155,0.21,0.135,0.18,0.095,0.075,28.57,74.53,8.63,25,1.00,http://pbs.twimg.com/profile_images/865600044094849024/1uV3EOlM_normal.jpg,https://pbs.twimg.com/profile_images/865600044094849024/1uV3EOlM_normal.jpg
119,pqpsaami,996894311991185408,243,220,200,173,1903.92,8048055.65,2836.91,200,0.05,0.09,0.16,0.145,0.165,0.175,0.215,28.57,105.39,10.27,0,0.00,http://pbs.twimg.com/profile_images/1008188197719953408/ct7sSAto_normal.jpg,https://pbs.twimg.com/profile_images/1008188197719953408/ct7sSAto_normal.jpg
120,falaaidn,1001616983383838720,1368,3728,200,161,49.09,2357.01,48.55,200,0.035,0.0,0.0,0.0,0.18,0.295,0.49,28.57,1245.10,35.29,6,1.00,http://pbs.twimg.com/profile_images/1002620112107696128/abyaUdAw_normal.jpg,https://pbs.twimg.com/profile_images/1002620112107696128/abyaUdAw_normal.jpg
121,Wendersongonal4,811227503843016704,326,1185,200,156,41.17,6319.05,79.49,200,0.13,0.05,0.03,0.04,0.075,0.05,0.625,28.57,1587.39,39.84,17,1.55,http://pbs.twimg.com/profile_images/1008191480492711936/GiiCPJte_normal.jpg,https://pbs.twimg.com/profile_images/1008191480492711936/GiiCPJte_normal.jpg
122,freefrire07,921919317419143168,374,333,200,162,57.18,3893.43,62.40,200,0.075,0.085,0.025,0.12,0.155,0.345,0.195,28.57,377.67,19.43,10,1.25,http://pbs.twimg.com/profile_images/991826827537764352/bb9Fjcdo_normal.jpg,https://pbs.twimg.com/profile_images/991826827537764352/bb9Fjcdo_normal.jpg
123,_clemeente,730779346198249472,6999,5914,200,163,256.06,101410.69,318.45,200,0.025,0.0,0.0,0.265,0.25,0.32,0.14,28.57,642.82,25.35,3,1.00,http://pbs.twimg.com/profile_images/1007722769038151687/Z2ERCHlc_normal.jpg,https://pbs.twimg.com/profile_images/1007722769038151687/Z2ERCHlc_normal.jpg
124,Taticrvg4,724740569767923712,1196,607,200,167,114.39,36739.32,191.68,200,0.32,0.0,0.0,0.0,0.0,0.2,0.48,28.57,1313.96,36.25,0,0.00,http://pbs.twimg.com/profile_images/1007011344279797760/nOABrhcj_normal.jpg,https://pbs.twimg.com/profile_images/1007011344279797760/nOABrhcj_normal.jpg
125,MtVdv3,735261704821592064,592,1136,200,169,790.85,1084890.07,1041.58,200,0.205,0.085,0.095,0.11,0.2,0.075,0.23,28.57,148.82,12.20,5,1.00,http://pbs.twimg.com/profile_images/1007605623410880513/5wkGOLxb_normal.jpg,https://pbs.twimg.com/profile_images/1007605623410880513/5wkGOLxb_normal.jpg
126,Tjootaa,968866432372047875,371,306,200,167,351.14,146405.46,382.63,200,0.095,0.0,0.05,0.3,0.245,0.165,0.145,28.57,382.53,19.56,2,1.00,http://pbs.twimg.com/profile_images/1006979040937463808/67xwtaNb_normal.jpg,https://pbs.twimg.com/profile_images/1006979040937463808/67xwtaNb_normal.jpg
127,mlkmedina,788070528305209345,1152,463,200,171,1060.11,3656210.36,1912.12,200,0.15,0.135,0.025,0.325,0.115,0.075,0.175,28.57,306.24,17.50,8,1.14,http://pbs.twimg.com/profile_images/1005190091248230402/PkM0HJbu_normal.jpg,https://pbs.twimg.com/profile_images/1005190091248230402/PkM0HJbu_normal.jpg
128,CarecaDaVasco,834223209708912641,1148,1628,200,175,1221.28,3302349.37,1817.24,200,0.155,0.065,0.115,0.175,0.27,0.14,0.08,28.57,160.82,12.68,2,2.00,http://pbs.twimg.com/profile_images/1008335709135101953/GWz45wUk_normal.jpg,https://pbs.twimg.com/profile_images/1008335709135101953/GWz45wUk_normal.jpg
129,laviniarrn,826444692,5608,4921,200,161,2332.31,34290600.60,5855.82,200,0.27,0.13,0.2,0.06,0.095,0.145,0.1,28.57,174.82,13.22,4,1.00,http://pbs.twimg.com/profile_images/1005512774489923584/Zk54mUAV_normal.jpg,https://pbs.twimg.com/profile_images/1005512774489923584/Zk54mUAV_normal.jpg
130,_Helenin_,701429638107684865,1260,1384,200,162,18058.55,1617795792.15,40221.83,200,0.2,0.065,0.105,0.045,0.12,0.255,0.21,28.57,216.82,14.72,10,1.11,http://pbs.twimg.com/profile_images/1008443671321161729/EW8zDavp_normal.jpg,https://pbs.twimg.com/profile_images/1008443671321161729/EW8zDavp_normal.jpg
131,GuilhermeWalk15,713824881159323649,422,900,200,160,482.54,641711.74,801.07,200,0.015,0.08,0.03,0.215,0.13,0.21,0.32,28.57,424.53,20.60,4,1.00,http://pbs.twimg.com/profile_images/725825863128899585/-U3LvZ97_normal.jpg,https://pbs.twimg.com/profile_images/725825863128899585/-U3LvZ97_normal.jpg
132,fazendotakices,714257318804918275,533,1160,200,168,1050.90,3847200.40,1961.43,200,0.22,0.215,0.2,0.065,0.15,0.015,0.135,28.57,211.10,14.53,5,1.00,http://pbs.twimg.com/profile_images/714257878887038978/LRrWbYA__normal.jpg,https://pbs.twimg.com/profile_images/714257878887038978/LRrWbYA__normal.jpg
133,Fabiana02174341,854743274569048069,936,909,200,169,1664.61,5765857.68,2401.22,200,0.135,0.145,0.185,0.09,0.11,0.15,0.185,28.57,43.10,6.57,56,1.19,http://pbs.twimg.com/profile_images/1007450412780269568/3jgLga5z_normal.jpg,https://pbs.twimg.com/profile_images/1007450412780269568/3jgLga5z_normal.jpg
134,SrPimenta_,4184247550,13649,6464,200,172,46646.64,2181116186.17,46702.42,200,0.085,0.065,0.08,0.265,0.185,0.165,0.155,28.57,175.39,13.24,0,0.00,http://pbs.twimg.com/profile_images/697325119132332032/kYi-SvxL_normal.jpg,https://pbs.twimg.com/profile_images/697325119132332032/kYi-SvxL_normal.jpg
135,Biel_Jr100,954158548866469888,1143,1411,200,180,13941.54,413467639.57,20333.90,200,0.11,0.115,0.09,0.105,0.26,0.115,0.205,28.57,139.67,11.82,12,1.71,http://pbs.twimg.com/profile_images/1007724611583258624/Tht-xtqh_normal.jpg,https://pbs.twimg.com/profile_images/1007724611583258624/Tht-xtqh_normal.jpg
136,WesleiSantosWS,293703169,2495,727,200,174,154499.40,55096771910.33,234727.02,200,0.1,0.105,0.12,0.115,0.105,0.16,0.295,28.57,168.24,12.97,66,1.18,http://pbs.twimg.com/profile_images/1005627967043784709/QpPrRZpR_normal.jpg,https://pbs.twimg.com/profile_images/1005627967043784709/QpPrRZpR_normal.jpg
137,luigicellindo,3295945385,1902,980,200,165,315.88,281284.23,530.36,200,0.135,0.355,0.045,0.125,0.18,0.065,0.095,28.57,369.67,19.23,2,1.00,http://pbs.twimg.com/profile_images/1007025421177761793/eyBjHztH_normal.jpg,https://pbs.twimg.com/profile_images/1007025421177761793/eyBjHztH_normal.jpg
138,FaelMartiins10,926779276346757121,231,213,200,167,499.98,550134.19,741.71,200,0.115,0.155,0.165,0.13,0.225,0.085,0.125,28.57,68.53,8.28,6,1.00,http://pbs.twimg.com/profile_images/995117366462820362/N9AoOkG__normal.jpg,https://pbs.twimg.com/profile_images/995117366462820362/N9AoOkG__normal.jpg
139,Dessinha_2Bjs,998694481775005696,315,312,200,164,21.92,557.68,23.62,200,0.065,0.0,0.0,0.0,0.0,0.49,0.445,28.57,1711.39,41.37,5,1.00,http://pbs.twimg.com/profile_images/1002988064451584005/xDKbW7wo_normal.jpg,https://pbs.twimg.com/profile_images/1002988064451584005/xDKbW7wo_normal.jpg
140,PeixoutoGustavo,3539015655,352,615,200,181,14058.70,594362787.52,24379.56,200,0.14,0.125,0.225,0.135,0.16,0.165,0.05,28.57,94.53,9.72,6,1.20,http://pbs.twimg.com/profile_images/961055678029815816/fNQO9Er5_normal.jpg,https://pbs.twimg.com/profile_images/961055678029815816/fNQO9Er5_normal.jpg
141,yasminArcidile,897475028786319361,268,864,200,176,31525.24,2828057062.37,53179.48,200,0.095,0.175,0.225,0.12,0.16,0.07,0.155,28.57,93.39,9.66,8,1.00,http://pbs.twimg.com/profile_images/969305731139887105/cEb70PMi_normal.jpg,https://pbs.twimg.com/profile_images/969305731139887105/cEb70PMi_normal.jpg
142,Joaomsan,901181222369546242,467,454,200,168,2641.55,16812966.22,4100.36,200,0.14,0.075,0.165,0.225,0.145,0.095,0.155,28.57,81.67,9.04,7,1.17,http://pbs.twimg.com/profile_images/1008196425740582912/ssTkMiMs_normal.jpg,https://pbs.twimg.com/profile_images/1008196425740582912/ssTkMiMs_normal.jpg
143,Matheus2_Haas,1056417632,563,389,200,185,9400.77,159658816.49,12635.62,200,0.105,0.1,0.125,0.14,0.165,0.155,0.21,28.57,49.96,7.07,2,2.00,http://pbs.twimg.com/profile_images/991312906896723968/CkRVuLhe_normal.jpg,https://pbs.twimg.com/profile_images/991312906896723968/CkRVuLhe_normal.jpg
144,guimartins_m,4675650836,680,587,200,188,15828.40,463522614.06,21529.58,200,0.095,0.175,0.105,0.125,0.305,0.115,0.08,28.57,206.24,14.36,0,0.00,http://pbs.twimg.com/profile_images/996474925287436288/K-t89n7a_normal.jpg,https://pbs.twimg.com/profile_images/996474925287436288/K-t89n7a_normal.jpg
145,Nenemaltmayerr,304298141,725,581,200,171,5116.81,68967830.27,8304.69,200,0.19,0.14,0.045,0.065,0.29,0.14,0.13,28.57,226.82,15.06,0,0.00,http://pbs.twimg.com/profile_images/990900185067909120/_1bjcRWT_normal.jpg,https://pbs.twimg.com/profile_images/990900185067909120/_1bjcRWT_normal.jpg
146,noiado666,1519256048,810,530,200,174,681.16,1014972.49,1007.46,200,0.315,0.12,0.075,0.03,0.12,0.185,0.155,28.57,285.39,16.89,6,1.20,http://pbs.twimg.com/profile_images/1007441755321651200/2D9-B1pZ_normal.jpg,https://pbs.twimg.com/profile_images/1007441755321651200/2D9-B1pZ_normal.jpg
147,mctaverson,2924216163,1106,398,200,176,549.03,341907.41,584.73,200,0.16,0.0,0.0,0.05,0.295,0.175,0.32,28.57,601.67,24.53,6,3.00,http://pbs.twimg.com/profile_images/1008419565662015488/mfdUkxE1_normal.jpg,https://pbs.twimg.com/profile_images/1008419565662015488/mfdUkxE1_normal.jpg
148,SPFC_Classico,820721224900808704,397,408,200,162,364.55,172469.48,415.29,200,0.065,0.115,0.26,0.11,0.0,0.13,0.32,28.57,420.53,20.51,12,1.33,http://pbs.twimg.com/profile_images/1007093986803240961/YMFqupHf_normal.jpg,https://pbs.twimg.com/profile_images/1007093986803240961/YMFqupHf_normal.jpg
149,daryIdixox,2720270724,1999,545,200,167,33.35,1344.38,36.67,200,0.085,0.0,0.0,0.0,0.0,0.0,0.915,28.57,4009.10,63.32,2,1.00,http://pbs.twimg.com/profile_images/1008153066783281159/KjhXXjnq_normal.jpg,https://pbs.twimg.com/profile_images/1008153066783281159/KjhXXjnq_normal.jpg
150,gabrieelgobbi,329797348,398,703,200,167,849.93,3524572.40,1877.38,200,0.17,0.1,0.095,0.105,0.03,0.255,0.245,28.57,240.24,15.50,11,1.22,http://pbs.twimg.com/profile_images/1005652016876662784/nbBVMgo7_normal.jpg,https://pbs.twimg.com/profile_images/1005652016876662784/nbBVMgo7_normal.jpg
151,crfvisca,926180420995121153,6878,300,200,165,89.90,9857.66,99.29,200,0.09,0.015,0.095,0.17,0.225,0.39,0.015,28.57,607.67,24.65,14,1.75,http://pbs.twimg.com/profile_images/1008492519213199360/Ryx1i4b6_normal.jpg,https://pbs.twimg.com/profile_images/1008492519213199360/Ryx1i4b6_normal.jpg
152,iniesta8infinit,894740191612739584,8796,8576,200,162,1590.06,12498722.30,3535.35,200,0.105,0.135,0.095,0.095,0.11,0.105,0.355,28.57,306.24,17.50,32,1.19,http://pbs.twimg.com/profile_images/998301509392613377/-964hvnQ_normal.jpg,https://pbs.twimg.com/profile_images/998301509392613377/-964hvnQ_normal.jpg
153,_Rafaell787,901888225588994049,450,1391,200,163,431.12,350350.00,591.90,200,0.035,0.065,0.135,0.06,0.11,0.155,0.44,28.57,652.24,25.54,14,1.40,http://pbs.twimg.com/profile_images/1008465811483320320/mjzYgsQQ_normal.jpg,https://pbs.twimg.com/profile_images/1008465811483320320/mjzYgsQQ_normal.jpg
154,_cwrinthians,887872419527929856,2066,1207,200,173,136.96,22932.71,151.44,200,0.005,0.0,0.0,0.425,0.055,0.365,0.15,28.57,1123.10,33.51,11,1.22,http://pbs.twimg.com/profile_images/1008163591843995648/FuPkAJrX_normal.jpg,https://pbs.twimg.com/profile_images/1008163591843995648/FuPkAJrX_normal.jpg
155,fuckwithnigga,187642020,17329,9251,200,177,19.71,254.69,15.96,200,0.475,0.0,0.0,0.0,0.0,0.0,0.525,28.57,2047.96,45.25,44,1.16,http://pbs.twimg.com/profile_images/1007631130240135169/dXjKtxVa_normal.jpg,https://pbs.twimg.com/profile_images/1007631130240135169/dXjKtxVa_normal.jpg
156,Andreg1903,1072698012,10647,8829,200,169,190.88,33454.26,182.91,200,0.145,0.0,0.0,0.0,0.08,0.505,0.27,28.57,1214.24,34.85,11,2.20,http://pbs.twimg.com/profile_images/1008199060648538112/3baxUoj8_normal.jpg,https://pbs.twimg.com/profile_images/1008199060648538112/3baxUoj8_normal.jpg
157,santistwa,298055231,4498,1718,200,174,58.48,2810.23,53.01,200,0.605,0.0,0.0,0.0,0.0,0.0,0.395,28.57,2166.82,46.55,3,1.00,http://pbs.twimg.com/profile_images/1008108351899754502/JhxxoRNJ_normal.jpg,https://pbs.twimg.com/profile_images/1008108351899754502/JhxxoRNJ_normal.jpg
158,internxcional,823769316218834944,1016,364,200,171,75.81,4082.39,63.89,200,0.235,0.0,0.0,0.0,0.0,0.0,0.765,28.57,2843.39,53.32,3,1.00,http://pbs.twimg.com/profile_images/1008380098473611264/zsPVw7t0_normal.jpg,https://pbs.twimg.com/profile_images/1008380098473611264/zsPVw7t0_normal.jpg
159,irthycs,219707162,1297,4446,200,172,1587.59,9134276.04,3022.30,200,0.11,0.07,0.22,0.11,0.125,0.23,0.135,28.57,122.24,11.06,14,1.27,http://pbs.twimg.com/profile_images/850046835381219328/X71Lfmoe_normal.jpg,https://pbs.twimg.com/profile_images/850046835381219328/X71Lfmoe_normal.jpg
160,braziIeirx,956556989663989760,288,225,200,179,32.27,847.19,29.11,200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,4897.96,69.99,9,1.29,http://pbs.twimg.com/profile_images/1008503840981897216/0wuG4d-J_normal.jpg,https://pbs.twimg.com/profile_images/1008503840981897216/0wuG4d-J_normal.jpg
161,potterhalder,565078458,5092,3046,200,179,8242.55,134443951.21,11595.00,200,0.205,0.11,0.065,0.08,0.19,0.205,0.145,28.57,120.24,10.97,8,1.33,http://pbs.twimg.com/profile_images/1008465957289947136/KjCi0zxe_normal.jpg,https://pbs.twimg.com/profile_images/1008465957289947136/KjCi0zxe_normal.jpg
