,screen_name,id,followers,friends,number_tweets,number_tweets_intervals,mean_interval_tweets,variance_interval_tweets,standard_deviation_interval_tweets,number_tweets_week,monday_relative_frequence,tuesday_relative_frequence,wednesday_relative_frequence,thursday_relative_frequence,friday_relative_frequence,saturday_relative_frequence,sunday_relative_frequence,mean_day_week,variance_day_week,standard_deviation_day_week,number_hashtags,hashtag_per_tweet,profile_image_url,profile_image_url_https
81,leocastelo94,720762155247747073,1311,1206,200,169,3230.34,26900305.79,5186.55,200,0.11,0.085,0.11,0.15,0.155,0.1,0.29,28.57,166.82,12.92,32,1.07,http://pbs.twimg.com/profile_images/927205350016733184/t9LRE7s5_normal.jpg,https://pbs.twimg.com/profile_images/927205350016733184/t9LRE7s5_normal.jpg
82,max_mengoo,792475501,229248,186929,200,173,158.56,31392.39,177.18,200,0.195,0.21,0.165,0.105,0.14,0.075,0.11,28.57,84.82,9.21,37,1.23,http://pbs.twimg.com/profile_images/1006519701311238144/_zdakNjg_normal.jpg,https://pbs.twimg.com/profile_images/1006519701311238144/_zdakNjg_normal.jpg
83,danieldesa0613,2169427126,5826,5538,200,181,17057.28,813793601.34,28527.07,200,0.15,0.145,0.1,0.17,0.16,0.22,0.055,28.57,94.82,9.74,177,1.13,http://pbs.twimg.com/profile_images/1006135020476657665/Iy559gl7_normal.jpg,https://pbs.twimg.com/profile_images/1006135020476657665/Iy559gl7_normal.jpg
84,Xansszz,951294642796089345,3319,4109,200,165,152.29,26499.41,162.79,200,0.09,0.1,0.055,0.135,0.5,0.0,0.12,28.57,919.39,30.32,19,1.00,http://pbs.twimg.com/profile_images/1004425470547546112/6V8iKj7S_normal.jpg,https://pbs.twimg.com/profile_images/1004425470547546112/6V8iKj7S_normal.jpg
85,dossantosCRF,858885104747327488,1258,1069,200,165,261.52,134072.00,366.16,200,0.145,0.15,0.07,0.0,0.19,0.205,0.24,28.57,235.96,15.36,13,1.00,http://pbs.twimg.com/profile_images/1006316661505392640/5IW0KR2c_normal.jpg,https://pbs.twimg.com/profile_images/1006316661505392640/5IW0KR2c_normal.jpg
86,thaiicrf_,3214623137,688,2203,200,165,18.02,486.91,22.07,200,0.0,0.02,0.14,0.655,0.185,0.0,0.0,28.57,1945.10,44.10,13,1.62,http://pbs.twimg.com/profile_images/1006646522598055936/svJpkwVa_normal.jpg,https://pbs.twimg.com/profile_images/1006646522598055936/svJpkwVa_normal.jpg
87,JonatasFla2014,2876181108,799,775,200,165,28692.30,3663441527.40,60526.37,200,0.1,0.125,0.07,0.085,0.1,0.195,0.325,28.57,277.39,16.65,41,1.21,http://pbs.twimg.com/profile_images/891313114582568965/1ABvbSPN_normal.jpg,https://pbs.twimg.com/profile_images/891313114582568965/1ABvbSPN_normal.jpg
88,toinhodaplanet,2515178303,1662,2415,200,167,784.33,1454181.10,1205.89,200,0.19,0.115,0.035,0.21,0.225,0.05,0.175,28.57,203.10,14.25,16,1.14,http://pbs.twimg.com/profile_images/989382726359928833/fwsaJTQt_normal.jpg,https://pbs.twimg.com/profile_images/989382726359928833/fwsaJTQt_normal.jpg
89,ribasdiasjf,3315329525,1811,3609,200,176,35566.80,2918543730.15,54023.55,200,0.285,0.235,0.12,0.1,0.08,0.025,0.155,28.57,280.24,16.74,21,1.05,http://pbs.twimg.com/profile_images/993088256173625345/fKY2__vR_normal.jpg,https://pbs.twimg.com/profile_images/993088256173625345/fKY2__vR_normal.jpg
90,HoraAngelo,755374140631224324,535,941,200,170,19297.49,1363896713.96,36930.97,200,0.1,0.085,0.22,0.295,0.095,0.075,0.13,28.57,236.24,15.37,48,1.71,http://pbs.twimg.com/profile_images/941313804574625793/DZgHagJF_normal.jpg,https://pbs.twimg.com/profile_images/941313804574625793/DZgHagJF_normal.jpg
91,Robcsantana7,884487872354635776,19343,19571,200,158,60.68,9521.98,97.58,200,0.135,0.07,0.21,0.155,0.175,0.13,0.125,28.57,65.96,8.12,8,1.14,http://pbs.twimg.com/profile_images/968843935073357825/9Vh86lE8_normal.jpg,https://pbs.twimg.com/profile_images/968843935073357825/9Vh86lE8_normal.jpg
92,luhfreitasc,750406793709383681,564,1246,200,170,14093.21,947163103.37,30776.02,200,0.055,0.105,0.125,0.155,0.075,0.365,0.12,28.57,366.24,19.14,88,1.29,http://pbs.twimg.com/profile_images/1007111569573076992/IefIf02d_normal.jpg,https://pbs.twimg.com/profile_images/1007111569573076992/IefIf02d_normal.jpg
93,LorenasantosBR,861984140295643136,34,44,200,183,46319.03,3894409653.61,62405.21,200,0.095,0.075,0.105,0.235,0.115,0.08,0.295,28.57,255.39,15.98,82,1.26,http://pbs.twimg.com/profile_images/1005966568248020992/M2_K6-la_normal.jpg,https://pbs.twimg.com/profile_images/1005966568248020992/M2_K6-la_normal.jpg
94,EAcalheiros,70968184,253,497,200,169,34363.36,5402426463.97,73501.20,200,0.08,0.05,0.2,0.155,0.25,0.125,0.14,28.57,158.82,12.60,54,1.17,http://pbs.twimg.com/profile_images/832269248328261639/9Q7yCLdh_normal.jpg,https://pbs.twimg.com/profile_images/832269248328261639/9Q7yCLdh_normal.jpg
95,SamuelIgor,3308375535,46559,39377,200,164,900.78,2613657.12,1616.68,200,0.33,0.03,0.14,0.195,0.125,0.09,0.09,28.57,322.24,17.95,15,1.25,http://pbs.twimg.com/profile_images/1006261848163930113/_LLqS_J__normal.jpg,https://pbs.twimg.com/profile_images/1006261848163930113/_LLqS_J__normal.jpg
96,aninharique,209386064,141,281,200,166,2910.39,25915659.90,5090.74,200,0.1,0.195,0.215,0.265,0.1,0.05,0.075,28.57,227.10,15.07,24,1.26,http://pbs.twimg.com/profile_images/987866902260273153/qp94xCOw_normal.jpg,https://pbs.twimg.com/profile_images/987866902260273153/qp94xCOw_normal.jpg
97,lisianeribeiro5,768270887250432000,567,1404,200,169,22395.68,1487881186.74,38573.06,200,0.075,0.14,0.05,0.395,0.13,0.105,0.105,28.57,456.24,21.36,32,1.39,http://pbs.twimg.com/profile_images/904475477297033216/vcS_S98n_normal.jpg,https://pbs.twimg.com/profile_images/904475477297033216/vcS_S98n_normal.jpg
98,JC_Silva11,4789258995,603,1401,200,177,13835.15,569037390.88,23854.50,200,0.17,0.165,0.065,0.11,0.14,0.13,0.22,28.57,82.82,9.10,23,1.15,http://pbs.twimg.com/profile_images/956726227397677056/CHyWDCtB_normal.jpg,https://pbs.twimg.com/profile_images/956726227397677056/CHyWDCtB_normal.jpg
99,IagoMaia0,775487920320970752,182,615,200,189,43709.07,2605552430.12,51044.61,200,0.15,0.11,0.155,0.135,0.145,0.15,0.155,28.57,8.82,2.97,41,1.71,http://pbs.twimg.com/profile_images/1005966320482115585/NTHL3Igo_normal.jpg,https://pbs.twimg.com/profile_images/1005966320482115585/NTHL3Igo_normal.jpg
100,AARFLAMENGO,42643813,880,827,200,180,9210.93,204412611.96,14297.29,200,0.12,0.1,0.165,0.18,0.125,0.145,0.165,28.57,28.82,5.37,153,1.74,http://pbs.twimg.com/profile_images/912650590198562816/QHnTYyRz_normal.jpg,https://pbs.twimg.com/profile_images/912650590198562816/QHnTYyRz_normal.jpg
101,Rita31836281,968689257719173120,922,4369,200,166,7128.35,214892854.97,14659.22,200,0.1,0.045,0.035,0.085,0.395,0.17,0.17,28.57,522.53,22.86,44,1.29,http://pbs.twimg.com/profile_images/1005651278846943233/rBMS1Bqb_normal.jpg,https://pbs.twimg.com/profile_images/1005651278846943233/rBMS1Bqb_normal.jpg
102,jerryoliveiradf,232328631,724,1888,200,170,43951.16,5545390686.56,74467.38,200,0.1,0.23,0.085,0.28,0.165,0.055,0.085,28.57,246.53,15.70,13,1.08,http://pbs.twimg.com/profile_images/1202768077/careca_normal.jpg,https://pbs.twimg.com/profile_images/1202768077/careca_normal.jpg
103,Felipe2379,112550900,3081,5001,200,176,11663.75,260310141.95,16134.13,200,0.225,0.105,0.125,0.245,0.115,0.105,0.08,28.57,143.39,11.97,9,1.29,http://pbs.twimg.com/profile_images/378800000051480386/f3081bfb53d445347109e046c8a47d61_normal.jpeg,https://pbs.twimg.com/profile_images/378800000051480386/f3081bfb53d445347109e046c8a47d61_normal.jpeg
104,brunogil80,1069063483,403,417,200,179,7547.11,160460683.61,12667.31,200,0.06,0.095,0.105,0.15,0.07,0.13,0.39,28.57,441.10,21.00,35,1.13,http://pbs.twimg.com/profile_images/1002347346628366337/2WdLcLa5_normal.jpg,https://pbs.twimg.com/profile_images/1002347346628366337/2WdLcLa5_normal.jpg
105,Itallocvieira,210240327,2216,4850,200,176,1279.74,1759731.59,1326.55,200,0.1,0.13,0.12,0.185,0.28,0.1,0.085,28.57,161.67,12.72,7,1.00,http://pbs.twimg.com/profile_images/1007413726587375616/h3STNEtt_normal.jpg,https://pbs.twimg.com/profile_images/1007413726587375616/h3STNEtt_normal.jpg
106,brenowss,930278864051417088,2230,1880,200,171,1977.32,12906276.03,3592.53,200,0.185,0.155,0.11,0.13,0.09,0.07,0.26,28.57,142.82,11.95,10,1.67,http://pbs.twimg.com/profile_images/963563392878415872/grXAHzK8_normal.jpg,https://pbs.twimg.com/profile_images/963563392878415872/grXAHzK8_normal.jpg
107,biebrxgirl,2549819187,23396,19459,200,166,402.55,347818.42,589.76,200,0.185,0.105,0.135,0.25,0.2,0.0,0.125,28.57,221.39,14.88,6,1.50,http://pbs.twimg.com/profile_images/1007460237534728192/dSGJkc1u_normal.jpg,https://pbs.twimg.com/profile_images/1007460237534728192/dSGJkc1u_normal.jpg
108,LucasMiranda_98,801600825969823744,1321,3642,200,173,2045.95,6080155.49,2465.80,200,0.16,0.18,0.185,0.19,0.2,0.02,0.065,28.57,171.96,13.11,43,1.34,http://pbs.twimg.com/profile_images/1006202505376788480/kVCoGAiJ_normal.jpg,https://pbs.twimg.com/profile_images/1006202505376788480/kVCoGAiJ_normal.jpg
109,ESCANTElOCURTO,461654047,91112,91090,200,184,3285.10,5629840.50,2372.73,200,0.115,0.115,0.105,0.175,0.21,0.055,0.225,28.57,131.39,11.46,13,1.00,http://pbs.twimg.com/profile_images/990688142435942400/cY1wC9Y-_normal.jpg,https://pbs.twimg.com/profile_images/990688142435942400/cY1wC9Y-_normal.jpg
110,CaminhoDeAmor,220401705,109499,48351,200,160,200.21,90214.04,300.36,200,0.025,0.1,0.13,0.165,0.225,0.255,0.1,28.57,214.53,14.65,0,0.00,http://pbs.twimg.com/profile_images/996246992371306496/6CKLhRjU_normal.jpg,https://pbs.twimg.com/profile_images/996246992371306496/6CKLhRjU_normal.jpg
111,ofutmundo,3043348835,74627,59122,200,177,3934.79,16810578.58,4100.07,200,0.115,0.11,0.095,0.11,0.12,0.325,0.125,28.57,224.24,14.97,13,1.00,http://pbs.twimg.com/profile_images/845708220295471105/k994-F9z_normal.jpg,https://pbs.twimg.com/profile_images/845708220295471105/k994-F9z_normal.jpg
112,Joais71,859912412220227584,65,101,200,173,6451.39,127375491.80,11286.08,200,0.175,0.11,0.18,0.23,0.085,0.14,0.08,28.57,105.10,10.25,6,1.50,http://pbs.twimg.com/profile_images/988957714880585728/_0_bESi3_normal.jpg,https://pbs.twimg.com/profile_images/988957714880585728/_0_bESi3_normal.jpg
113,Lucas_costa142,851873034772328448,641,579,200,175,1329.71,3433964.86,1853.10,200,0.07,0.205,0.08,0.265,0.26,0.065,0.055,28.57,317.39,17.82,22,1.29,http://pbs.twimg.com/profile_images/1001250839128870912/gieUeyUV_normal.jpg,https://pbs.twimg.com/profile_images/1001250839128870912/gieUeyUV_normal.jpg
114,FLAdaIlusao1895,240077856,145980,29256,200,198,29592.68,1107611931.30,33280.80,200,0.06,0.1,0.14,0.2,0.075,0.175,0.25,28.57,166.24,12.89,19,1.19,http://pbs.twimg.com/profile_images/974856366807486466/sZk_akey_normal.jpg,https://pbs.twimg.com/profile_images/974856366807486466/sZk_akey_normal.jpg
115,hugomendes77,941047308703150081,813,3899,200,173,5445.53,52377760.35,7237.25,200,0.205,0.07,0.105,0.125,0.165,0.13,0.2,28.57,84.82,9.21,40,1.14,http://pbs.twimg.com/profile_images/991396369314340864/EIFF_P0t_normal.jpg,https://pbs.twimg.com/profile_images/991396369314340864/EIFF_P0t_normal.jpg
116,MarcelloLimaCRF,835477834692964352,4044,4061,200,166,185.30,51266.05,226.42,200,0.0,0.19,0.13,0.515,0.165,0.0,0.0,28.57,1157.67,34.02,9,1.12,http://pbs.twimg.com/profile_images/990033438236446720/AYkaJ7rz_normal.jpg,https://pbs.twimg.com/profile_images/990033438236446720/AYkaJ7rz_normal.jpg
117,havaianasemtira,816049196,361,601,200,184,10616.44,222240709.49,14907.74,200,0.205,0.135,0.16,0.145,0.205,0.08,0.07,28.57,99.10,9.96,2,1.00,http://pbs.twimg.com/profile_images/1007398626249924608/IHZuQ7I3_normal.jpg,https://pbs.twimg.com/profile_images/1007398626249924608/IHZuQ7I3_normal.jpg
118,milecrvg27,739864621293699072,26730,20346,200,179,402.42,249870.82,499.87,200,0.0,0.215,0.185,0.32,0.28,0.0,0.0,28.57,676.53,26.01,2,2.00,http://pbs.twimg.com/profile_images/1006136711838134272/e1HXijW9_normal.jpg,https://pbs.twimg.com/profile_images/1006136711838134272/e1HXijW9_normal.jpg
119,GamerZorzo,830552537677836289,26,197,200,172,19350.65,1061061505.29,32573.94,200,0.09,0.095,0.205,0.125,0.075,0.185,0.225,28.57,127.96,11.31,33,1.57,http://pbs.twimg.com/profile_images/1005834492429422592/86EqqSqq_normal.jpg,https://pbs.twimg.com/profile_images/1005834492429422592/86EqqSqq_normal.jpg
120,caioiosilva19,3104693585,60,1310,200,186,14147.42,346307091.02,18609.33,200,0.18,0.105,0.065,0.16,0.095,0.13,0.265,28.57,151.67,12.32,4,1.00,http://pbs.twimg.com/profile_images/801592104518615041/jmHf-ZrS_normal.jpg,https://pbs.twimg.com/profile_images/801592104518615041/jmHf-ZrS_normal.jpg
121,fc20601cca84480,2826292857,30,198,200,177,23289.06,1127187337.77,33573.61,200,0.05,0.085,0.15,0.14,0.12,0.175,0.28,28.57,185.10,13.61,1,1.00,http://pbs.twimg.com/profile_images/988040824100413440/HZUZZBEj_normal.jpg,https://pbs.twimg.com/profile_images/988040824100413440/HZUZZBEj_normal.jpg
122,DerikFerreira_,83939577,673,657,200,172,4402.08,40651684.03,6375.87,200,0.2,0.105,0.155,0.195,0.185,0.085,0.075,28.57,98.82,9.94,8,1.14,http://pbs.twimg.com/profile_images/1006884228896870400/m6FRMZIq_normal.jpg,https://pbs.twimg.com/profile_images/1006884228896870400/m6FRMZIq_normal.jpg
123,JonatasFla2014,2876181108,799,775,200,165,28692.30,3663441527.40,60526.37,200,0.1,0.125,0.07,0.085,0.1,0.195,0.325,28.57,277.39,16.65,41,1.21,http://pbs.twimg.com/profile_images/891313114582568965/1ABvbSPN_normal.jpg,https://pbs.twimg.com/profile_images/891313114582568965/1ABvbSPN_normal.jpg
124,urubuleo,926854524568002561,4279,4187,200,175,1354.89,3102258.95,1761.32,200,0.155,0.065,0.1,0.2,0.21,0.075,0.195,28.57,132.24,11.50,3,1.00,http://pbs.twimg.com/profile_images/1007704729768652800/deGJsVvl_normal.jpg,https://pbs.twimg.com/profile_images/1007704729768652800/deGJsVvl_normal.jpg
125,enndcrf,712621598415708160,1786,1896,200,160,519.84,877017.97,936.49,200,0.095,0.085,0.02,0.085,0.34,0.01,0.365,28.57,742.53,27.25,38,1.41,http://pbs.twimg.com/profile_images/987122878448590850/9E5xg9q-_normal.jpg,https://pbs.twimg.com/profile_images/987122878448590850/9E5xg9q-_normal.jpg
126,crfabio_,573958128,92477,29320,200,168,461.56,289060.81,537.64,200,0.01,0.085,0.035,0.29,0.1,0.175,0.305,28.57,476.82,21.84,6,1.00,http://pbs.twimg.com/profile_images/1003394902158438405/4bhU5Quk_normal.jpg,https://pbs.twimg.com/profile_images/1003394902158438405/4bhU5Quk_normal.jpg
127,Renanadm11,178836504,170,455,200,177,25202.12,1937041841.97,44011.84,200,0.225,0.21,0.13,0.215,0.13,0.045,0.045,28.57,205.39,14.33,50,1.11,http://pbs.twimg.com/profile_images/960551624992280578/RSrg7tXp_normal.jpg,https://pbs.twimg.com/profile_images/960551624992280578/RSrg7tXp_normal.jpg
128,ProgramaRN,915964127079731201,3161,2749,200,153,124.26,115377.63,339.67,200,0.175,0.225,0.09,0.155,0.13,0.095,0.13,28.57,76.24,8.73,6,1.50,http://pbs.twimg.com/profile_images/969744320118083584/z31UhCCa_normal.jpg,https://pbs.twimg.com/profile_images/969744320118083584/z31UhCCa_normal.jpg
129,Andersonsepol,83223139,1493,1493,200,198,21474.20,426096169.18,20642.10,200,0.1,0.13,0.11,0.165,0.15,0.155,0.19,28.57,34.24,5.85,8,1.33,http://pbs.twimg.com/profile_images/972826117152346112/3y7E-e42_normal.jpg,https://pbs.twimg.com/profile_images/972826117152346112/3y7E-e42_normal.jpg
130,Lvia74821426,1005543683880517632,40,170,200,179,34.50,855.26,29.24,200,0.0,0.0,0.0,0.755,0.245,0.0,0.0,28.57,2783.96,52.76,31,1.29,http://pbs.twimg.com/profile_images/1006125361074229248/yX1TtAFW_normal.jpg,https://pbs.twimg.com/profile_images/1006125361074229248/yX1TtAFW_normal.jpg
131,MichelleGadelh1,851972870360182785,519,949,200,173,25494.91,2192699795.58,46826.27,200,0.06,0.085,0.12,0.365,0.095,0.015,0.26,28.57,528.24,22.98,68,2.00,http://pbs.twimg.com/profile_images/1005313726940098562/YvTxZVPV_normal.jpg,https://pbs.twimg.com/profile_images/1005313726940098562/YvTxZVPV_normal.jpg
132,Felippinho21SRN,933005165803790337,1856,1965,200,177,269.24,68193.98,261.14,200,0.0,0.0,0.0,0.53,0.47,0.0,0.0,28.57,2051.10,45.29,46,1.48,http://pbs.twimg.com/profile_images/988701542554521601/Uq3DlOwY_normal.jpg,https://pbs.twimg.com/profile_images/988701542554521601/Uq3DlOwY_normal.jpg
133,Fla_Reclama,1909095247,6254,6258,200,171,753.16,557635.88,746.75,200,0.11,0.075,0.15,0.14,0.235,0.135,0.155,28.57,82.53,9.08,30,1.58,http://pbs.twimg.com/profile_images/987694283095453701/m32Qvip7_normal.jpg,https://pbs.twimg.com/profile_images/987694283095453701/m32Qvip7_normal.jpg
134,matheus_hermida,3000517239,486,3020,200,183,8897.48,197642585.91,14058.54,200,0.105,0.345,0.225,0.095,0.095,0.06,0.075,28.57,371.96,19.29,1,1.00,http://pbs.twimg.com/profile_images/1006154334000861185/2UCavdCv_normal.jpg,https://pbs.twimg.com/profile_images/1006154334000861185/2UCavdCv_normal.jpg
135,Cardoso11k,3400229841,2779,3488,200,178,414.90,229073.33,478.62,200,0.0,0.0,0.215,0.47,0.315,0.0,0.0,28.57,1277.10,35.74,7,1.40,http://pbs.twimg.com/profile_images/1007098711267307521/ER3UWFU1_normal.jpg,https://pbs.twimg.com/profile_images/1007098711267307521/ER3UWFU1_normal.jpg
136,camzcrf,920705404560117761,2874,2662,200,174,93.05,8008.92,89.49,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.57,4897.96,69.99,53,1.51,http://pbs.twimg.com/profile_images/1007479208510042112/VwM9Z83w_normal.jpg,https://pbs.twimg.com/profile_images/1007479208510042112/VwM9Z83w_normal.jpg
137,ofutmundo,3043348835,74649,59122,200,177,3934.79,16810578.58,4100.07,200,0.115,0.11,0.095,0.11,0.12,0.325,0.125,28.57,224.24,14.97,13,1.00,http://pbs.twimg.com/profile_images/845708220295471105/k994-F9z_normal.jpg,https://pbs.twimg.com/profile_images/845708220295471105/k994-F9z_normal.jpg
138,Diogovolkmer,1593808818,195,170,200,170,6716.42,111068374.49,10538.90,200,0.075,0.14,0.14,0.175,0.08,0.125,0.265,28.57,141.96,11.91,16,1.23,http://pbs.twimg.com/profile_images/997878303603216385/jn3sfjeV_normal.jpg,https://pbs.twimg.com/profile_images/997878303603216385/jn3sfjeV_normal.jpg
139,ju_capelletti,901621801289228288,34,130,200,192,27704.68,1569316628.82,39614.60,200,0.115,0.135,0.08,0.185,0.1,0.14,0.245,28.57,107.67,10.38,1,1.00,http://pbs.twimg.com/profile_images/1003442036765274114/RuhSlrZA_normal.jpg,https://pbs.twimg.com/profile_images/1003442036765274114/RuhSlrZA_normal.jpg
140,ANNAABEATRIZZZZ,864268363945652225,55,177,200,159,3724.96,87321073.70,9344.57,200,0.095,0.235,0.11,0.125,0.095,0.06,0.28,28.57,229.39,15.15,0,0.00,http://pbs.twimg.com/profile_images/986416589544280064/5EE81Y6x_normal.jpg,https://pbs.twimg.com/profile_images/986416589544280064/5EE81Y6x_normal.jpg
141,vitoriabender_,716822317100363777,650,365,200,164,297.01,164310.16,405.35,200,0.085,0.09,0.56,0.075,0.045,0.015,0.13,28.57,1204.82,34.71,0,0.00,http://pbs.twimg.com/profile_images/999480241453084672/N_k9dVwX_normal.jpg,https://pbs.twimg.com/profile_images/999480241453084672/N_k9dVwX_normal.jpg
142,valentinakleinn,2721892228,1226,897,200,189,16396.02,430023247.72,20737.00,200,0.105,0.135,0.17,0.145,0.135,0.115,0.195,28.57,33.10,5.75,0,0.00,http://pbs.twimg.com/profile_images/1006025532083982341/qNveMaJY_normal.jpg,https://pbs.twimg.com/profile_images/1006025532083982341/qNveMaJY_normal.jpg
143,mogitsune,755948240382615552,336,817,200,189,27987.53,1722988664.04,41508.90,200,0.135,0.15,0.155,0.19,0.115,0.115,0.14,28.57,23.10,4.81,1,1.00,http://pbs.twimg.com/profile_images/1004691385973444609/B_Pq9dfB_normal.jpg,https://pbs.twimg.com/profile_images/1004691385973444609/B_Pq9dfB_normal.jpg
144,ThiagoDlll,758066921736667136,614,1339,200,163,656.71,1578752.51,1256.48,200,0.055,0.085,0.22,0.35,0.135,0.085,0.07,28.57,392.24,19.81,8,1.14,http://pbs.twimg.com/profile_images/1005254282495619072/XYulpfcF_normal.jpg,https://pbs.twimg.com/profile_images/1005254282495619072/XYulpfcF_normal.jpg
145,bia_hermanns1,938592638034432002,246,426,200,189,24417.70,923742514.82,30393.13,200,0.165,0.155,0.16,0.165,0.18,0.075,0.1,28.57,52.82,7.27,0,0.00,http://pbs.twimg.com/profile_images/997488222824378368/pjDIqRiL_normal.jpg,https://pbs.twimg.com/profile_images/997488222824378368/pjDIqRiL_normal.jpg
146,SweetTaminsky,2986391571,640,868,200,170,15.18,248.52,15.76,200,0.105,0.025,0.0,0.625,0.13,0.115,0.0,28.57,1654.53,40.68,0,0.00,http://pbs.twimg.com/profile_images/945469021276835840/qHmBphet_normal.jpg,https://pbs.twimg.com/profile_images/945469021276835840/qHmBphet_normal.jpg
147,bellaparise,3222818465,235,437,200,176,54594.01,11166632550.23,105672.29,200,0.265,0.08,0.145,0.08,0.14,0.16,0.13,28.57,133.10,11.54,53,1.61,http://pbs.twimg.com/profile_images/899797771376623616/vdb1Rno1_normal.jpg,https://pbs.twimg.com/profile_images/899797771376623616/vdb1Rno1_normal.jpg
148,squentadinhaEla,851218631442796544,148,616,200,174,58174.16,7064280875.87,84049.28,195,0.15897435897435896,0.12307692307692308,0.2512820512820513,0.18974358974358974,0.15384615384615385,0.07692307692307693,0.046153846153846156,27.86,154.41,12.43,2,1.00,http://pbs.twimg.com/profile_images/1005963915258408961/wzgOgYdj_normal.jpg,https://pbs.twimg.com/profile_images/1005963915258408961/wzgOgYdj_normal.jpg
149,dudzzzzz_,824741120538210307,108,343,200,156,1426.35,9011845.34,3001.97,200,0.165,0.1,0.19,0.085,0.085,0.16,0.215,28.57,95.67,9.78,3,3.00,http://pbs.twimg.com/profile_images/974743629410586624/cJNFqRCm_normal.jpg,https://pbs.twimg.com/profile_images/974743629410586624/cJNFqRCm_normal.jpg
150,LuaMarind,888911830730649601,147,364,200,160,1692.36,14661528.54,3829.04,200,0.515,0.055,0.17,0.08,0.11,0.03,0.04,28.57,1001.67,31.65,1,1.00,http://pbs.twimg.com/profile_images/1006824244637036549/fiC-Z55J_normal.jpg,https://pbs.twimg.com/profile_images/1006824244637036549/fiC-Z55J_normal.jpg
151,Emyyvfr,910697371033628672,829,1030,200,180,7422.89,135127439.56,11624.43,200,0.09,0.23,0.135,0.16,0.13,0.18,0.075,28.57,96.53,9.82,6,1.00,http://pbs.twimg.com/profile_images/1006949654473396234/u01e9ePO_normal.jpg,https://pbs.twimg.com/profile_images/1006949654473396234/u01e9ePO_normal.jpg
152,pedrogomes2jr,193278940,1603,1023,200,171,724.80,987417.08,993.69,200,0.085,0.075,0.135,0.15,0.305,0.12,0.13,28.57,200.24,14.15,99,1.27,http://pbs.twimg.com/profile_images/1004222894002659328/RUYW681q_normal.jpg,https://pbs.twimg.com/profile_images/1004222894002659328/RUYW681q_normal.jpg
153,Apaixonadosfut9,900754508610928640,9408,826,200,175,6327.78,86672861.59,9309.83,200,0.085,0.055,0.115,0.21,0.11,0.235,0.19,28.57,160.82,12.68,2,1.00,http://pbs.twimg.com/profile_images/928263644760199169/NQDIyAo9_normal.jpg,https://pbs.twimg.com/profile_images/928263644760199169/NQDIyAo9_normal.jpg
154,yasminfeeh,925035207186702338,179,175,200,165,1712.59,4823805.71,2196.32,200,0.185,0.07,0.115,0.1,0.105,0.155,0.27,28.57,156.82,12.52,4,1.33,http://pbs.twimg.com/profile_images/1005917734364991490/sv_yb_kD_normal.jpg,https://pbs.twimg.com/profile_images/1005917734364991490/sv_yb_kD_normal.jpg
155,yasmimlaurence,4776922222,3049,1939,200,172,76.74,7684.00,87.66,200,0.0,0.0,0.0,0.7,0.3,0.0,0.0,28.57,2497.96,49.98,7,1.40,http://pbs.twimg.com/profile_images/1005558663082336256/Z2BsBsvE_normal.jpg,https://pbs.twimg.com/profile_images/1005558663082336256/Z2BsBsvE_normal.jpg
156,anaclarafinger,3033547019,1293,728,200,165,40.36,2141.08,46.27,200,0.0,0.0,0.0,0.75,0.25,0.0,0.0,28.57,2755.10,52.49,14,1.17,http://pbs.twimg.com/profile_images/1005841692505903106/RFyFu7To_normal.jpg,https://pbs.twimg.com/profile_images/1005841692505903106/RFyFu7To_normal.jpg
157,PEQUENINA_001,972624175029506048,584,443,200,178,21.11,340.32,18.45,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.57,4897.96,69.99,5,5.00,http://pbs.twimg.com/profile_images/1006360246019919873/W-c-pTV0_normal.jpg,https://pbs.twimg.com/profile_images/1006360246019919873/W-c-pTV0_normal.jpg
158,lovedanixx,137786154,21440,10546,200,166,40.46,2686.77,51.83,200,0.0,0.0,0.165,0.49,0.345,0.0,0.0,28.57,1391.39,37.30,25,1.56,http://pbs.twimg.com/profile_images/1007672104777601024/xj5_3td3_normal.jpg,https://pbs.twimg.com/profile_images/1007672104777601024/xj5_3td3_normal.jpg
159,nathdantasx,276595160,3743,2931,200,161,248.36,155977.40,394.94,200,0.375,0.135,0.045,0.28,0.065,0.03,0.07,28.57,608.24,24.66,8,1.33,http://pbs.twimg.com/profile_images/1007529846271029248/Xl6UFzhg_normal.jpg,https://pbs.twimg.com/profile_images/1007529846271029248/Xl6UFzhg_normal.jpg
160,Luuluxa_,936328555352461318,742,334,200,164,944.26,2380361.96,1542.84,200,0.335,0.24,0.08,0.055,0.085,0.065,0.14,28.57,385.39,19.63,1,1.00,http://pbs.twimg.com/profile_images/1005611269070651392/acLsLVW1_normal.jpg,https://pbs.twimg.com/profile_images/1005611269070651392/acLsLVW1_normal.jpg
161,leletfranca,369608688,8938,8943,200,169,42.84,1497.37,38.70,200,0.0,0.0,0.0,0.35,0.65,0.0,0.0,28.57,2297.96,47.94,8,1.33,http://pbs.twimg.com/profile_images/1006950230976290816/SrXLUNfq_normal.jpg,https://pbs.twimg.com/profile_images/1006950230976290816/SrXLUNfq_normal.jpg
